iMSMS_ID,Flavobacteriia,Sphingobacteriia,Gammaproteobacteria,Tissierellia,Actinobacteria,Thermoprotei,Methanobacteria,Thermoplasmata,Clostridia,Deinococci,Thermomicrobia,Saprospiria,Bacteroidia,Fusobacteriia,Verrucomicrobiae,Planctomycetia,Spirochaetia,Chlamydiia,Fibrobacteria,Methanomicrobia,Alphaproteobacteria,Betaproteobacteria,Deltaproteobacteria,Anaerolineae,Epsilonproteobacteria,Dehalococcoidia,Mollicutes,Ktedonobacteria,Opitutae,Erysipelotrichia,Synergistia,Deferribacteres,Cytophagia,Coriobacteriia,Negativicutes,Bacilli
71802-0128,0.000619749994894328,1.57097590594253E-06,0.0196772587098832,0.0110400331790111,0.124489629202557,2.90630542599368E-05,2.3564638589138E-06,0,0.180489421833737,0,0,1.57097590594253E-06,0.473809475184079,6.5195500096615E-05,1.09968313415977E-05,3.92743976485633E-06,2.98485422129081E-05,2.12081747302242E-05,0.000238788337703265,3.14195181188506E-06,5.0271228990161E-05,0.024465593271196,5.0271228990161E-05,0,0.000677090615461231,0,2.3564638589138E-06,0,8.64036748268392E-06,0.00746292104117999,0.000214438211161155,0,1.57097590594253E-06,0.021212102169989,0.119787698316071,0.0155338097579597
71802-0129,0.000786716253630532,2.42439523460873E-06,0.00321474808109117,0.000272744463893482,0.00668890645228548,1.93951618768698E-05,1.21219761730436E-06,0,0.526907150511305,0,0,1.3334173790348E-05,0.406263182649088,2.42439523460873E-06,2.78805451980004E-05,4.84879046921745E-06,6.667086895174E-05,2.90927428153047E-05,0.000621857377677138,2.30317547287829E-05,1.21219761730436E-06,0.00569975319656512,0.00212983121360377,0,1.3334173790348E-05,0,2.78805451980004E-05,0,2.42439523460873E-06,0.0170519838826205,6.667086895174E-05,0,1.21219761730436E-06,0.0081399070001988,0.00603431973894112,0.0158858497747737
71802-0130,0.000210934717433927,0,0.178706658966973,2.420562331209E-05,0.00705766816856796,0,9.33645470609186E-05,0,0.217591263844752,0,0,0,0.544225402764282,1.72897309372072E-05,1.03738385623243E-05,3.45794618744143E-06,2.07476771246486E-05,0,0.000107196331810684,0,0.0202670226045942,0.00840280923548268,0.000511776035741332,0,2.07476771246486E-05,0,6.91589237488286E-06,0,0,0.00802243515486412,1.72897309372072E-05,0,6.91589237488286E-06,0.000660467721801313,0.012337951996791,0.00167710390090909
71802-0132,0.00027838295812152,3.45817339281392E-06,0.00213023480997337,0.000204032230176021,0.00130027319569803,1.38326935712557E-05,0.00273541515371581,0,0.340177058477712,0,0,0,0.584353494484213,3.45817339281392E-06,0.01382577722447,5.18726008922087E-06,9.85579416951966E-05,1.21036068748487E-05,0.000105474288480824,3.45817339281392E-06,0.00505584950029394,0.013863817131791,0.00122419338105613,0,9.85579416951966E-05,0,4.84144274993948E-05,0,0,0.0109416606148632,0.000141785109105371,0,6.91634678562783E-06,0.00416018259155514,0.0005965349102604,0.0186118892001245
71802-0133,0.00041766973867307,3.49807151317479E-06,0.00593692697216025,0.00918943386511016,0.0400557172830618,6.99614302634957E-05,0.0060880436615294,9.09498593425445E-06,0.406646615720753,0,0,3.49807151317479E-06,0.439198269993752,6.29652872371462E-06,0.0176890480278223,3.49807151317479E-06,9.09498593425445E-05,5.24710726976218E-05,0.000137824017619087,4.19768581580974E-06,5.10718440923519E-05,0.00327629377923951,0.00196801503331214,0,0.00889069855788504,0,0.000122432502961118,0,5.59691442107966E-06,0.0160610455455907,1.74903575658739E-05,0,1.39922860526991E-06,0.013768409475856,0.0275529100806725,0.00268162162199979
71802-0134,0.000117080568156687,5.57526515031844E-06,0.0645708625492714,0.000319648535284924,0.00370940974667854,3.90268560522291E-05,0.00207028179248491,0,0.2325573183718,0,0,1.85842171677281E-06,0.61984868730382,2.60179040348194E-05,0.0329163654474801,5.57526515031844E-06,3.34515909019106E-05,4.83189646360932E-05,4.64605429193203E-05,2.04426388845009E-05,0.000289913787816559,0.0143748919792377,0.000256462196914648,3.71684343354563E-06,1.85842171677281E-05,0,4.83189646360932E-05,0,0,0.00632235068046111,0.00011893898987346,0,5.57526515031844E-06,0.00441932684248575,0.0108754838865545,0.00693005458184582
71802-0135,0.000261885055092856,1.07771627610229E-06,0.00727889572879485,0.00205951580363147,0.00773045884848171,2.47874743503526E-05,0,0,0.310291759350266,0,0,0,0.633647595399445,2.04766092459435E-05,1.61657441415343E-05,4.31086510440915E-06,5.28080975290121E-05,1.61657441415343E-05,0.0001411808321694,3.23314882830686E-06,2.47874743503526E-05,0.00884589519424758,0.00227182591002362,0,1.93988929698412E-05,0,8.62173020881831E-06,0,8.83727346403876E-05,0.0118408687255358,8.62173020881831E-06,0,1.07771627610229E-06,0.0056989636680289,0.00552976221268084,0.00411148759333023
71802-0137,0.000398737930138542,1.28625138754368E-06,0.013087607868257,0.000140201401242262,0.0142079328268075,0,0,0,0.314955373508109,0,0,2.18662735882426E-05,0.629276625082159,1.28625138754368E-06,0.00152420789423927,7.71750832526211E-06,6.43125693771842E-05,2.57250277508737E-06,0.000105472613778582,3.85875416263105E-06,1.02900111003495E-05,0.00302526326350275,0.00282332179565839,0,6.68850721522716E-05,0,2.57250277508737E-06,0,2.57250277508737E-06,0.00651743578068385,2.82975305259611E-05,0,1.28625138754368E-06,0.00639652815025474,0.00423048081363118,0.00309600708981765
71802-0138,0.000273341893030534,3.76158568390643E-06,0.0327533804116679,0.000209394936404125,0.0172393471893432,2.50772378927095E-06,0.00289265939092405,0,0.346329193917265,0,0,0,0.481358835212454,3.76158568390643E-06,8.27548850459415E-05,3.76158568390643E-06,8.52626088352125E-05,2.50772378927095E-06,0.000131655498936725,3.76158568390643E-06,0.000137924808409903,0.101019891265097,0.00178549933796092,0,7.27239898888577E-05,0,1.25386189463548E-05,0,0,0.00592449745215263,0.000253280102716366,0,2.50772378927095E-06,0.00139178670304538,0.00295033703807728,0.00507312522569514
71802-0139,0.000318805599914985,3.63933333236284E-05,0.200094913813308,0.00116313093302317,0.00966315786408982,0.00139022533296261,0.00704866079812036,0.00427840026552576,0.240836522602444,0,1.16458666635611E-05,0,0.407197727891414,3.2026133324793E-05,0.0617653095835293,3.93047999895187E-05,0.000768627199795033,0.00105395093305228,0.000116458666635611,6.11407999836958E-05,6.40522666495861E-05,0.00350977306573073,0.00106996399971468,0,0.000662358666490038,0,0.000278045066592521,0,0.000941859466415504,0.00944188639748216,0.00626984346499471,0,2.91146666589028E-06,0.0107971741304541,0.0251914653266156,0.00589426426509486
71802-0141,0.000321505587139777,1.960399921584E-06,0.00774357969025681,0.0011154675553813,0.00506371299745148,5.88119976475201E-06,0.00648108214075671,0,0.263289551068418,0,0,1.960399921584E-06,0.665906684963733,1.960399921584E-06,0.00638698294452068,7.84159968633601E-06,7.84159968633601E-05,2.7445598902176E-05,0.00028425798862968,1.7643599294256E-05,9.01783963928641E-05,0.00472064301117428,0.000358753185649873,0,0.00028425798862968,0,9.40991962360322E-05,0,0.000646931974122721,0.0157204469711821,1.5683199372672E-05,0,1.5683199372672E-05,0.00506567339737306,0.0154989217800431,0.000752793569888257
71802-0142,0.000843295730713022,1.36455619856476E-06,0.0105739459826783,6.95923661268028E-05,0.00823373210213976,0,1.77392305813419E-05,0,0.200363244860058,0,0,3.4113904964119E-05,0.730951818885185,1.09164495885181E-05,1.36455619856476E-05,1.36455619856476E-06,4.91240231483314E-05,2.72911239712952E-06,0.00130588028202648,0,1.22810057870828E-05,0.00404045090395025,0.0010766348406676,0,2.59265677727304E-05,0,1.36455619856476E-06,0,1.36455619856476E-06,0.0177678862615117,4.09366859569428E-06,0,4.09366859569428E-06,0.00458627338337616,0.0132593925814538,0.00674773040190274
71802-0143,0.000236608387767346,0,0.00196997608565224,9.71784449758744E-05,0.00849043848604433,0,0,0,0.131694749828881,0,0,4.22514978155976E-06,0.808018700512933,1.05628744538994E-06,0.00793271871487844,3.16886233616982E-06,3.90826354794277E-05,2.11257489077988E-06,6.8658683950346E-05,2.11257489077988E-06,3.16886233616982E-06,0.0154577104758364,2.11257489077988E-06,0,4.96455099333271E-05,0,3.16886233616982E-06,0,0,0.00206504195573733,0.000205976051851038,0,1.05628744538994E-06,0.00367693659740238,0.0181015979516474,0.00187279764067636
71802-0144,0.000272963455264203,1.07890693780317E-06,0.0049974969359043,0.000254622037321549,0.00788573080840339,3.23672081340952E-06,0.000419694798805434,0,0.408679158970464,0,0,0,0.478630090282933,3.23672081340952E-06,8.84703688998602E-05,7.55234856462221E-06,7.22867648328126E-05,1.40257901914412E-05,0.000153204785168051,1.61836040670476E-05,1.51046971292444E-05,0.0142642286246957,0.0126156588237325,0,4.63929983255364E-05,0,7.87602064596316E-05,0,0.000149968064354641,0.0124300868304304,1.51046971292444E-05,0,2.15781387560635E-06,0.0128303613043553,0.0346685166324294,0.0113846260076991
71802-0145,0.000257972785654336,2.37762936086945E-06,0.0083121922455996,0.00359022033491287,0.0128451426220972,1.42657761652167E-05,9.51051744347781E-06,0,0.519811596649445,0,0,8.32170276304308E-06,0.404689160625507,1.3076961484782E-05,8.6783471671735E-05,4.7552587217389E-06,7.60841395478224E-05,1.42657761652167E-05,9.15387303934739E-05,5.94407340217363E-06,0.000109370950599995,0.00913247437509956,0.0025333640840064,0,9.51051744347781E-05,0,5.94407340217363E-06,0,0,0.0219050993016903,3.09091816913029E-05,0,2.37762936086945E-06,0.00943443330392998,0.00396707458861068,0.00295063803683899
71802-0146,0.000342200336238658,2.38467133267357E-06,0.0120664369433283,0.000572321119841658,0.028085466620563,4.76934266534715E-06,5.96167833168394E-06,0,0.405532437491803,0,0,3.57700699901036E-06,0.49129952664274,7.15401399802072E-06,0.000106117874303974,0,2.98083916584197E-05,9.5386853306943E-06,0.000168119328953487,2.38467133267357E-06,3.338539865743E-05,0.000499588644195114,0.00539770356150664,0,8.22711609772383E-05,0,3.57700699901036E-06,0,0,0.00875293612657835,0.000213428084274285,0,1.19233566633679E-06,0.0300385124420227,0.00353646758635491,0.0132027328333472
71802-0148,0.000570692709112828,6.57859030677611E-06,0.0879557524015966,0.000975276012979559,0.00558028922772284,4.44054845707388E-05,0.000322350925032029,0,0.44039714949682,0,0,2.46697136504104E-05,0.430034225116071,0.000105257444908418,0.0032218646027436,1.64464757669403E-06,0.000108546740061806,2.63143612271045E-05,0.000472013854511186,9.86788546016417E-06,4.11161894173507E-05,0.000909490109911798,0.00445535028526412,1.15125330368582E-05,0.000893043634144857,0,1.64464757669403E-06,0,7.40091409512313E-05,0.0100734664072509,3.94715418406567E-05,0,4.93394273008208E-06,0.00327120403004442,0.00898470971147948,0.00138314861199968
71802-0149,0.000247791566851518,5.14700583964577E-06,0.0800065293445509,0.0345996438271959,0.101315868807233,2.72056022952705E-05,0.00342275888336444,0,0.282351505205094,0,0,6.61757893668742E-06,0.416494977257587,9.11755320165822E-05,0.0281269163405671,1.39704444218957E-05,0.000116910561214811,1.91174502615414E-05,0.000102940116792915,1.32351578733748E-05,0.000119851707408894,0.0026448257150294,0.00325952526959281,1.47057309704165E-06,0.00169704135398606,1.2499871324854E-05,7.64698010461657E-05,0,0.000769109729752782,0.021593160070411,0.000220585964556247,0,7.35286548520824E-07,0.00646316876149804,0.00550288452912985,0.0106763606845224
71802-0150,0.000303587444901542,2.98261349376953E-05,0.0799958243411087,0.00032276138879006,0.00457298561741165,7.88262137639091E-05,0.00154030682571098,0,0.265703992654249,0,5.32609552458845E-06,0,0.450321376603954,7.45653373442383E-06,0.152434984351931,7.45653373442383E-06,6.92392418196499E-05,6.28479271901437E-05,0.000115043663331111,1.49130674688477E-05,0.000112913225121275,0.00382839746307418,0.000384544096875286,2.13043820983538E-06,5.32609552458845E-06,0,2.13043820983538E-06,0,0,0.028950524833453,4.4739202406543E-05,0,1.06521910491769E-06,0.00209954685579277,0.00757796871238445,0.00140395878028152
71802-0151,0.000713821740132567,0,0.00926711041886389,0.000167629371459703,0.00663812310980422,0,0,0,0.162281994510138,0,0,0,0.706102407576848,8.38146857298513E-06,3.21289628631097E-05,6.98455714415427E-06,2.09536714324628E-05,1.39691142883085E-06,0.000152263345742563,5.58764571532342E-06,8.38146857298513E-06,0.0122746607251367,5.58764571532342E-06,0,0.000315701982915773,0,6.98455714415427E-06,0,1.39691142883085E-06,0.00695941273843532,1.11752914306468E-05,0,0,0.00313885998058293,0.0897166365166617,0.00216241889183016
71802-0154,0.000246689154515797,2.63838667931333E-06,0.00663290411179372,0.00056593394271271,0.0150071434319342,0.000200517387627813,0,0,0.244123323470164,2.63838667931333E-06,0,1.31919333965667E-06,0.657642944492302,3.29798334914167E-05,0.0081433804857006,6.59596669828333E-06,2.374548011382E-05,0.000167537554136397,0.00011081224053116,2.63838667931333E-06,1.71495134155367E-05,0.010735595398126,0.00156720168751212,0,3.561822017073E-05,0,0,0,0,0.00466466764902597,1.05535467172533E-05,0,0,0.0106999771779552,0.0120086169708946,0.0273468779310827
71802-0155,0.000157629255989912,7.10041693648251E-06,0.0461001670018063,0.0595852788475739,0.03627034979494,0.000134907921793168,1.56209172602615E-05,0,0.262729627483726,0,0,0,0.391708701134931,0.000550992354271043,0.169448610022381,1.1360667098372E-05,9.37255035615691E-05,0.000100825920498052,3.1241834520523E-05,1.1360667098372E-05,9.51455869488656E-05,0.000387682764731945,0.00342666121354646,0,0.00220254933369687,0,1.1360667098372E-05,0,0,0.0110837508378492,0.000355020846824126,0,0,0.00455420742305988,0.00310856253479204,0.00781755904706724
71802-0158,0.00039076837402387,0,0.00100777106985103,0.000303755173330296,0.00171653314095506,0,0.000514168913189303,0,0.184222766450241,0,0,1.58205819442862E-06,0.787450481578514,0,0.000623330928604878,3.16411638885725E-06,4.42976294440015E-05,0,0.00016136993583172,0,6.3282327777145E-06,0.000495184214856159,0.000180354634164863,0,3.16411638885725E-06,0,7.91029097214312E-06,0,0,0.00989577400615104,2.84770474997152E-05,0,1.58205819442862E-06,0.0035596309374644,0.00766348989381225,0.00171811519914949
71802-0159,0.000155404180372452,0,0.0124012535937217,0.000668237975601544,0.00121215260690513,1.55404180372452E-05,0.0043875780258489,0,0.406122924706675,0,0,0,0.396094174933306,5.1801393457484E-06,0.0115931518557849,5.1801393457484E-06,7.25219508404776E-05,0,7.7702090186226E-05,0,0.000393690590276878,0.00264705120567743,0.00352767489445466,0,0.000238286409904426,0,1.55404180372452E-05,0,3.10808360744904E-05,0.0142505633401539,0.000725219508404776,0,0,0.00983708461757621,0.129078712217359,0.00644409334611101
76401-0001,0.000293855053181512,1.25044703481495E-06,0.00119542736528309,1.25044703481495E-05,0.012947128598474,0,0,0,0.0489850121418407,0,0,7.50268220888968E-06,0.894711109221547,8.75312924370463E-06,1.50053644177794E-05,7.50268220888968E-06,2.00071525570391E-05,0,8.62808454022313E-05,0,0.000380135898583744,0.00162683159229425,1.75062584874093E-05,0,8.50303983674164E-05,0,1.25044703481495E-06,0,0,0.000974098240120843,2.50089406962989E-05,0,0,0.000736513303506003,0.0373233430951565,0.000538942672005242
76401-0003,0.000236824392635454,0,0.00654660177770638,0.000202200943419744,0.00252335697884092,2.21590074980542E-05,2.76987593725677E-06,0,0.200511319098018,0,0,6.92468984314193E-06,0.592458458785631,0.000184196749827575,0.0387408697964418,1.38493796862839E-06,0.00243610588681733,2.49288834353109E-05,0.000109410099521642,1.38493796862839E-06,0.107728784827728,0.0381467314079002,2.63138214039393E-05,0,0.000117719727333413,0,0,0,0,0.00401216529511643,9.27908438981018E-05,0,1.38493796862839E-06,0.00356344539328084,0.00190567464483266,0.000396092259027718
76401-0004,0.000450202972865733,2.54351962071035E-06,0.00227390654091506,0.000226373246243222,0.00718035588926533,5.08703924142071E-06,0.000559574316556278,0,0.136419131337179,0,0,2.54351962071035E-06,0.829406139038957,5.08703924142071E-06,7.63055886213106E-06,2.54351962071035E-06,6.35879905177589E-05,2.54351962071035E-06,0.000849535553317258,2.54351962071035E-06,2.28916765863932E-05,0.000325570511450925,0.000185676932311856,0,0.000277243638657429,0,7.63055886213106E-06,0,0,0.0058475516080131,0.000172959334208304,0,5.08703924142071E-06,0.00519641058511125,0.00839870178758559,0.00210094720670675
76401-0005,0.000376506024096386,2.20178961459875E-06,0.00311333051504263,6.82554780525611E-05,0.0388153491157613,0,0.00497164094976397,0,0.251631526104418,0,0,8.80715845839498E-06,0.636532974001268,0,0.016823874445149,0,0.000116694849573734,0,0.000156327062636511,0.000160730641865708,0.00133208271683224,0.00705233213555978,0.00505090537588952,0,8.80715845839498E-06,0,8.80715845839498E-06,0,0.00145318114563517,0.00489017473402381,0.000400725709856972,0,2.20178961459875E-06,0.00997410695413232,0.00254306700486155,0.0145053899809765
76401-0006,0.00107559134800379,0,0.00079684654795774,0.000130282895673699,0.00075442886099421,0,0,0,0.305807284328786,0,0,1.21193391324371E-05,0.662773328970371,0,3.02983478310928E-06,0,8.48353739270598E-05,3.02983478310928E-06,0.000212088434817649,3.02983478310928E-06,9.08950434932783E-06,0.0157127231852047,0.000818055391439505,0,9.08950434932783E-06,0,3.93878521804206E-05,0,0,0.00286925353960449,9.39248782763876E-05,0,9.08950434932783E-06,0.00523555450521283,0.0031025508179039,0.000445385713117064
76401-0007,0.000490271915699378,2.17898629199724E-06,0.00190225503291359,9.80543831398757E-05,0.000237509505827699,0,9.58753968478784E-05,0,0.212516533058491,0,0,2.17898629199724E-06,0.746969574814405,0,7.62645202199033E-05,0,0.000422723340647464,0,0.000191750793695757,0,0.00494194091024973,0.0147648111145733,0.00190225503291359,0,3.26847943799586E-05,0,0,0,4.5758712131942E-05,0.00477197997947395,3.05058080879613E-05,0,2.17898629199724E-06,0.000806224928038978,0.00934785119266815,0.000348637806719558
76401-0008,0.000412346616648063,5.75367372067065E-06,0.115639252329279,5.17830634860358E-05,0.00300341768219008,3.8357824804471E-06,0.00180665354829058,0,0.34857289712815,0,5.75367372067065E-06,5.75367372067065E-06,0.464350237626725,2.87683686033532E-05,0.00714030908735227,3.8357824804471E-06,0.000122745039374307,1.34252386815648E-05,7.6715649608942E-05,0.000216721710145261,3.45220423240239E-05,0.0149614695649839,0.000730716562525172,0,1.53431299217884E-05,0,0.00011890925689386,0,0.00361330709658117,0.0270384307046716,9.97303444916246E-05,0,5.75367372067065E-06,0.00637507048250308,0.00381084989432419,0.00173569157240231
76401-0009,0.000586248864357098,0,0.00244441777945386,0.00116564101685037,0.00675728954180023,0.000219414779642422,0,0,0.3293655827348,0,0,3.42835593191285E-06,0.587565353034952,1.71417796595643E-05,2.74268474553028E-05,1.71417796595643E-05,0.000932512813480296,0.00016798944066373,0.000185131220323294,3.42835593191285E-06,0.0108336047448446,0.0104153453211512,0.00561907537240516,0,0.000202272999982858,0,3.42835593191285E-06,0,0.00181702864391381,0.011563844558342,0.000257126694893464,0,3.42835593191285E-06,0.00321579786413425,0.00760752181291462,0.0190033769305929
76401-0010,0.00120133826499197,2.15293595876697E-06,0.000552228073423728,2.69116994845871E-05,0.00160501375726078,0,3.44469753402715E-05,0,0.116696664241025,0,0,5.59763349279412E-05,0.870415861109795,4.30587191753394E-06,3.7676379278422E-05,1.07646797938349E-06,7.3199822598077E-05,0,0.000832109748063434,2.15293595876697E-06,0.000236822955464367,0.000896697826826443,0.000433816595691545,0,4.09057832165724E-05,0,0,0,1.61470196907523E-05,0.00422298388312141,5.81292708867082E-05,0,7.5352758556844E-06,0.00136819080179641,0.000720157078207552,0.000457498891237981
76401-0011,0.000513376827759019,3.05581445094654E-06,0.0422221882687283,8.55628046265031E-05,0.00248132133416859,0,0.00078534431389326,0,0.272538923436569,6.11162890189308E-06,0,3.9725587862305E-05,0.579223517548014,5.80604745679842E-05,0.00040642332197589,3.05581445094654E-06,8.86186190774496E-05,3.05581445094654E-06,0.000125288392488808,3.05581445094654E-06,0.000281134929487082,0.00261577717001024,0.00572354046662287,0,3.9725587862305E-05,0,2.75023300585188E-05,0,0,0.0218551849531696,0.00146679093645434,0,9.16744335283961E-06,0.0099741783678895,0.0541093064829104,0.00531100551574508
76401-0012,0.000584164199645541,1.65018135493091E-06,0.00682680026534916,0.000146866140588851,0.000760733604623148,3.30036270986181E-06,0,0,0.198270939976303,0,0,1.65018135493091E-05,0.709378310676343,0,0.00014521595923392,0,0.0642597121423645,3.30036270986181E-06,0.000143565777878989,0.0000907599745211999,1.98021762591709E-05,0.0102525767581857,0.00131189417717007,0,2.80530830338254E-05,0,3.30036270986181E-06,0,0,0.00278385594576844,3.630398980848E-05,0,1.98021762591709E-05,0.000714528526685083,0.00121783383993901,0.00298022752700522
76401-0013,0.000290632874246259,1.97517487351827E-05,0.0927386928292687,1.26975527583317E-05,0.000505080431942528,7.05419597685095E-06,0,0,0.0799776523071453,0,0,5.64335678148076E-06,0.795927753746484,1.97517487351827E-05,1.26975527583317E-05,1.55192311490721E-05,0.00155051227571184,7.05419597685095E-06,0.000104402100457394,4.23251758611057E-06,0.0152850318426406,0.000781604914235085,0.00526525187712155,0,4.23251758611057E-06,0,0,0,0,0.00217551403926083,7.19527989638797E-05,0,2.82167839074038E-06,0.0010129825422758,0.00399126408370227,0.000210215040110158
76401-0015,0.000714421623639817,3.59005841025033E-06,0.013710433068746,7.5391226615257E-05,0.00790889867778149,7.18011682050067E-06,0,0,0.297177855083702,0,0,2.51304088717523E-05,0.624680933558789,3.59005841025033E-06,0.0116820500669546,0,0.000129242102769012,1.0770175230751E-05,6.4621051384506E-05,3.59005841025033E-06,8.25713434357577E-05,0.000394906425127537,0.00442654201983866,0,5.02608177435047E-05,0,0,0,0,0.00481067826973545,7.5391226615257E-05,0,0,0.00207146370271444,0.0278875737308246,0.00400291512742912
76401-0016,0.000306564176844323,0,0.0177169404483655,4.11495539388353E-05,0.00106371596931889,2.05747769694177E-06,0.00241753629390657,0,0.288332866971722,0,0,2.26322546663594E-05,0.659184991934687,4.52645093327188E-05,0.0018620173157323,2.05747769694177E-06,6.1724330908253E-05,4.11495539388353E-06,0.000102873884847088,1.85172992724759E-05,0.000323023998419857,0.000197517858906409,0.00326727458274352,0,4.11495539388353E-06,0,2.05747769694177E-06,0,0,0.00767233433189584,3.90920762418935E-05,0,2.05747769694177E-06,0.0104499292227672,0.00535149948974553,0.00150607367416137
76401-0017,0.000586881579312193,2.3105573988669E-05,0.157261157681679,0.000145565116128615,0.0101502786532223,2.3105573988669E-06,0.0061576354679803,0,0.200011090675515,0,0,1.15527869943345E-05,0.573942457878539,6.93167219660071E-06,9.01117385558092E-05,4.62111479773381E-06,0.000120148984741079,1.15527869943345E-05,0.000309614691448165,2.77266887864028E-05,2.3105573988669E-05,0.000122459542139946,0.00223430900470429,0,0.000101664525550144,0,4.62111479773381E-06,0,0,0.0115343025351436,0.0026109298607196,0,2.3105573988669E-06,0.026317248773094,0.00782123679516447,0.000365068069020971
76401-0018,0.00052013130143829,7.29452434943943E-05,0.23187707140705,0.000212492665831496,0.0082459840471924,0,0.00421496646104565,9.51459697752969E-06,0.196156102821078,0,0,2.22007262809026E-05,0.481479836983238,2.53722586067459E-05,0.0321212793961402,9.51459697752969E-06,7.61167758202375E-05,9.51459697752969E-06,8.2459840471924E-05,3.80583879101188E-05,0.0147127384595868,0.00137961656174181,0.00790028702367549,0,5.39160495393349E-05,0,6.34306465168646E-06,0,0,0.00511251010925929,0.0015921092275733,0,3.17153232584323E-06,0.00650164126797862,0.0046875247775963,0.00287657981953981
76401-0021,0.00102372180139797,3.52399931634413E-06,0.0110248318611826,0.000334779935052693,0.000414069919670436,5.2859989745162E-06,0,0,0.0616946560312367,0,0,2.11439958980648E-05,0.909098437634903,2.11439958980648E-05,0.000711847861901515,3.52399931634413E-06,1.76199965817207E-05,5.2859989745162E-06,0.000371781927874306,1.76199965817207E-06,0.00515032500083695,0.00311697739530639,0.00185538564005519,0,0.000220249957271508,0,3.52399931634413E-06,0,1.76199965817207E-06,0.0015135577063698,3.87639924797855E-05,0,3.52399931634413E-06,0.000953241815071088,0.00105896179456141,0.00133030974191991
76401-0022,0.00032292858524495,1.63923139718249E-06,0.00840270014195744,0.000142613131554877,0.011399215136007,3.93415535323797E-05,0.00770602679815488,0,0.418207270974785,0,0,6.55692558872996E-06,0.507966664590307,1.63923139718249E-06,3.27846279436498E-05,9.83538838309493E-06,0.000218017775825271,4.75377105182922E-05,8.85184954478544E-05,6.22907930929346E-05,2.78669337521023E-05,0.00496687113346294,0.00316863429075375,0,5.08161733126572E-05,0,3.27846279436498E-05,0,0.00104419040000525,0.0150743719284902,0.000308175502670308,0,4.91769419154747E-06,0.00745358516298878,0.00939771360004721,0.00381449146124365
76401-0023,0.000508173117642077,2.73211353571009E-06,0.0112207902911613,0.000538226366534888,0.00269113183267444,1.09284541428404E-05,1.09284541428404E-05,0,0.19791976875391,0,0,5.46422707142018E-06,0.555799320796575,3.82495894999413E-05,0.00538499577888459,5.46422707142018E-06,0.0468174975479281,1.63926812142605E-05,0.000229497536999648,0,0.13108680744337,0.0255452615588893,0.000573743842499119,0,8.46955196070128E-05,0,0,0,0.00233595707303213,0.00637128876527593,3.82495894999413E-05,0,2.73211353571009E-06,0.00237147454899636,0.00904056368966469,0.00134966408664078
76401-0024,0.000245853710397619,6.64469487561131E-06,0.00324261109929832,0.115006378907081,0.0181998192642994,0.00143525409313204,0.00605996172655752,0,0.254963587072082,0,0,0,0.542180523070381,0.000292366574526898,0.00655166914735275,6.64469487561131E-06,0.000146183287263449,0.00122262385711248,0.000172762066765894,1.32893897512226E-05,7.97363385073357E-05,0.00974112268764618,0.000790718690197746,0,0.00706995534765044,0,0.000166117371890283,0,1.32893897512226E-05,0.00630581543695513,0.000126249202636615,0,1.32893897512226E-05,0.00388714650223262,0.00839224962789709,0.0136681373591325
76401-0025,0.000414941726501774,1.91217385484688E-06,0.0190854072452267,0.000185480863920148,0.0117005918178081,0,0.000120466952855354,0,0.370110810474888,0,0,1.91217385484688E-06,0.572455135620931,1.91217385484688E-05,0.000152973908387751,1.91217385484688E-06,0.000141500865258669,3.82434770969376E-06,5.92773895002534E-05,3.82434770969376E-06,2.29460862581626E-05,0.00315317468664251,0.00769841193961355,0,9.94330404520379E-05,0,3.82434770969376E-06,0,0,0.00422016769764707,5.54530417905596E-05,0,3.82434770969376E-06,0.00247435296817187,0.00601952329505799,0.00178979472813668
76401-0026,0.00021944873733288,4.64933765535762E-06,0.0012311446111387,5.95115219885775E-05,0.00064067872890828,2.04570856835735E-05,0,0,0.283291582281188,0,0,1.48778804971444E-05,0.647753161084672,3.25453635875033E-05,9.29867531071524E-06,9.29867531071524E-07,0.000160867082875374,1.30181454350013E-05,6.13712570507206E-05,0,0.0404204117081481,0.011597307847524,0.00191180764388305,0,2.51064233389311E-05,0,0,0,0,0.00540531995811877,3.81245687739325E-05,0,2.78960259321457E-06,0.00259712001428277,0.00407467952115542,0.000413791051326828
76401-0027,0.000345251582137039,1.82431483295661E-06,0.0257807611406346,0.000726533382224971,0.00107406535790321,2.14356992872402E-05,0.00367325791615814,5.10808153227851E-05,0.222534940189838,0,0,6.38510191534814E-06,0.499675728038442,1.68749122048487E-05,0.205482157288776,1.36823612471746E-06,0.00175453479059602,2.18917779954793E-05,0.000269998595277579,0.000167380885923769,0.00102298454258042,8.07259313583301E-05,0.00256772312738643,0,5.01686579063068E-05,0,2.00674631625227E-05,0,6.38510191534814E-06,0.0141037779735876,0.00279667463892249,4.56078708239153E-07,2.28039354119577E-06,0.00184347013870266,0.0111461075506567,0.00475370837597669
